Loss,TrainTime,BackPropTime,K,Iter,Nodes
3.33441518843174,0.69492,0.13498799999999989,3,0,152
3.5660273909568785,0.30696600000000007,0.10414900000000005,3,1,84
6.703850743174553,0.29162299999999997,0.12092999999999998,3,2,67
5.15514919757843,0.34868699999999997,0.12535099999999932,3,3,68
6.046477890014648,0.3109729999999997,0.09949199999999969,3,4,59
4.383210903406143,0.3470230000000001,0.1230739999999999,3,5,79
2.925583839416504,0.3327770000000001,0.11950599999999945,3,6,84
5.972085291147232,0.32268200000000036,0.1210420000000001,3,7,73
2.6917932093143464,0.3301379999999998,0.11261399999999888,3,8,64
3.385534533858299,0.7412129999999983,0.13266300000000086,3,9,136
3.490549999475479,0.3297650000000001,0.10747100000000032,3,10,76
3.49354727268219,0.32524700000000095,0.144188999999999,3,11,63
3.446131354570389,0.29790700000000037,0.11588400000000121,3,12,51
2.5667154788970947,0.3141480000000012,0.11828299999999992,3,13,63
5.940378749370575,0.37268599999999985,0.1443449999999995,3,14,76
3.5071516394615174,0.32070799999999977,0.12233299999999936,3,15,78
3.5869730532169344,0.3045270000000002,0.12074999999999925,3,16,73
0.9281205654144287,0.31708499999999873,0.11622799999999955,3,17,61
3.296901759505272,0.7538809999999998,0.10711399999999927,3,18,124
2.688337817788124,0.327769,0.13565700000000191,3,19,65
3.5838626325130463,0.307145000000002,0.09529600000000116,3,20,59
2.6099170804023744,0.2981529999999992,0.09831399999999846,3,21,53
4.97623291015625,0.4000179999999993,0.1361069999999991,3,22,58
5.23064615726471,0.30487099999999856,0.1504639999999995,3,23,67
4.258445632457733,0.3153509999999997,0.09473400000000254,3,24,67
4.247607189416885,0.3232309999999998,0.1414350000000013,3,25,61
2.6841056406497956,0.3001749999999994,0.11295099999999891,3,26,47
2.7117875516414642,0.7674090000000007,0.12725899999999868,3,27,120
3.4485990405082703,0.34175499999999914,0.15392900000000154,3,28,71
4.3334995865821835,0.3368059999999993,0.11855300000000213,3,29,55
3.492560642957687,0.3116599999999998,0.12258400000000336,3,30,58
4.339202660322189,0.2879269999999998,0.09997299999999854,3,31,61
5.094987255334854,0.33671399999999707,0.11510499999999979,3,32,68
2.5210164368152617,0.3353210000000004,0.11097600000000085,3,33,67
3.432756042480469,0.3085179999999994,0.11610500000000101,3,34,62
0.9042756885290146,0.27943300000000093,0.10636900000000082,3,35,54
1.2651756882667542,0.7627780000000008,0.11709200000000308,3,36,119
2.6674302220344543,0.305735999999996,0.09422800000000109,3,37,60
2.6248244255781175,0.2822760000000031,0.1121740000000031,3,38,49
2.691069447994232,0.2815909999999988,0.10395100000000213,3,39,50
5.013601237535477,0.28185299999999813,0.12064099999999911,3,40,56
2.819060629606247,0.3177520000000058,0.118586999999998,3,41,65
3.519404810667038,0.31678600000000046,0.10783699999999641,3,42,63
3.4815130650997164,0.3082379999999958,0.11466800000000177,3,43,62
0.9804414927959442,0.3021050000000045,0.0965490000000031,3,44,50
4.242390710115433,0.6925349999999995,0.10878399999999999,3,45,110
1.7460976779460906,0.29285700000000503,0.10710100000000011,3,46,68
1.819598650932312,0.3126699999999971,0.1079780000000028,3,47,54
1.9258864283561707,0.3052009999999967,0.09528499999999696,3,48,50
2.6023741990327833,0.29693400000000025,0.1034439999999961,3,49,51
3.444393742084503,0.337963000000002,0.12043200000000098,3,50,64
1.7999643355607986,0.31994900000000115,0.13171300000000485,3,51,63
2.7883395671844484,0.40241999999999933,0.08963200000000171,3,52,64
1.6880261719226837,0.3172260000000051,0.10070499999999782,3,53,43
1.5268311291933059,0.7550220000000039,0.1000230000000002,3,54,110
4.250686597824097,0.27513799999999833,0.09034400000000176,3,55,59
2.565804636478424,0.36805900000000236,0.08715899999999976,3,56,50
4.267797064781189,0.27802799999999905,0.09771800000000042,3,57,52
5.018811029195786,0.3751269999999991,0.11192799999999892,3,58,49
1.9608053386211395,0.3203639999999979,0.09998199999999713,3,59,62
3.304115128517151,0.33160099999999915,0.09933000000000192,3,60,63
1.769302374124527,0.3010939999999991,0.17320600000000042,3,61,56
0.837666442990303,0.3047910000000016,0.1788090000000011,3,62,44
