Loss,TrainTime,BackPropTime,K,Iter,Nodes
5.816732698678971,0.036937,0.06446599999999991,3,0,18
7.548920208215714,0.029714999999999936,0.059257000000000115,3,1,18
2.5801523089408875,0.028518000000000043,0.06467399999999968,3,2,12
3.3178744703531264,0.02954300000000032,0.0643959999999999,3,3,16
6.714362800121307,0.028328999999999827,0.05060399999999987,3,4,12
5.84622375369072,0.034587000000000145,0.05926999999999971,3,5,16
1.850500750541687,0.03094100000000033,0.07161200000000001,3,6,16
2.736443841457367,0.03377400000000019,0.07399599999999973,3,7,17
6.63966718018055,0.03407399999999994,0.05427500000000052,3,8,13
4.229558217525482,0.03199100000000055,0.06622399999999917,3,9,14
4.1419239968061445,0.028819000000000372,0.05198699999999956,3,10,12
6.701853930950165,0.02751099999999962,0.06487599999999993,3,11,12
3.5539324045181275,0.028971000000000302,0.05662199999999995,3,12,15
4.346669065952301,0.031189999999999607,0.11362400000000061,3,13,18
5.853518414497375,0.02706599999999959,0.0709369999999998,3,14,14
5.098511505126953,0.028108000000000466,0.05836299999999994,3,15,12
4.202507025003433,0.029958000000000595,0.056251000000000495,3,16,13
4.0943713128566745,0.029933999999999905,0.0651250000000001,3,17,16
5.088745397329331,0.02552000000000021,0.06763500000000011,3,18,14
6.710892587900162,0.03711700000000029,0.06232600000000055,3,19,17
3.421107292175293,0.03227099999999972,0.06781999999999933,3,20,17
5.050005006790161,0.03322000000000003,0.06567200000000106,3,21,18
4.31155156493187,0.030534999999998647,0.06316900000000025,3,22,16
3.339544254541397,0.034063999999998984,0.07132600000000089,3,23,18
8.357887834310532,0.030832999999999444,0.058653999999998874,3,24,12
4.402861815690994,0.029151000000000593,0.0586310000000001,3,25,16
4.180187031626701,0.028219999999999246,0.06550899999999871,3,26,17
5.82995031774044,0.037403000000001185,0.10792799999999936,3,27,17
4.17259115576744,0.03178300000000078,0.07953499999999991,3,28,16
4.090820693969727,0.02782799999999952,0.054314999999999,3,29,14
4.8515867531299595,0.029300000000000992,0.06512600000000113,3,30,16
4.238700307905674,0.03048200000000101,0.05470599999999948,3,31,12
4.170850658416748,0.033492999999999995,0.0814199999999996,3,32,16
3.116707760095596,0.02923299999999962,0.05525200000000119,3,33,14
1.6943445265293122,0.029761999999999844,0.05708900000000128,3,34,11
3.1263674437999724,0.030507999999999313,0.05199200000000026,3,35,11
3.1409585252404213,0.03760399999999997,0.06877100000000169,3,36,13
1.6354737073183059,0.03092599999999912,0.06821599999999961,3,37,18
4.089000967144966,0.03361000000000125,0.05166700000000013,3,38,12
1.4941768050193787,0.030765000000000597,0.05871799999999894,3,39,18
6.638017159700394,0.03203000000000067,0.04344700000000046,3,40,12
4.9843915238976475,0.02744599999999764,0.052203999999999695,3,41,13
2.283892723917961,0.02686999999999884,0.05432400000000115,3,42,14
2.2890759386122226,0.033679999999996824,0.04836100000000343,3,43,11
3.3217992156744005,0.027868999999999033,0.05767900000000026,3,44,15
2.4264239400625227,0.02795099999999806,0.058885000000000076,3,45,14
0.9143374770879745,0.035005999999999204,0.07759900000000286,3,46,15
5.729006763547659,0.04486699999999999,0.047522999999998206,3,47,13
4.865154746174812,0.03267600000000215,0.055666000000002214,3,48,13
3.2191837623715402,0.02904099999999943,0.057928000000000424,3,49,16
1.3778102368116378,0.029060000000001196,0.054317999999998534,3,50,14
2.2167677506804466,0.03233900000000034,0.06262299999999854,3,51,12
3.0688341960310934,0.028249999999999886,0.06392299999999906,3,52,17
3.0808629777282475,0.031733000000002676,0.05333599999999805,3,53,14
3.198919965326786,0.030156000000001626,0.0589759999999977,3,54,14
1.3737704053521156,0.03063099999999963,0.07131400000000099,3,55,15
2.0770022697746753,0.02661900000000017,0.06513299999999944,3,56,15
4.749246641993523,0.026071999999999207,0.05425899999999828,3,57,10
3.9140711203217506,0.02986500000000092,0.054861999999999966,3,58,10
3.0282143488526345,0.025484999999999758,0.05439000000000149,3,59,11
3.380585789680481,0.026934999999998155,0.0600929999999984,3,60,11
3.048047795891762,0.032412000000000774,0.04867100000000235,3,61,11
4.056897129863501,0.03816199999999981,0.07214399999999799,3,62,13
3.92953739464283,0.03188600000000008,0.055932999999999566,3,63,13
4.89414444565773,0.029782000000000863,0.056535000000000224,3,64,11
3.9566804602742196,0.03187799999999896,0.06661899999999932,3,65,11
2.2063055753707888,0.02768599999999921,0.06064200000000142,3,66,13
4.765029801428318,0.03124599999999944,0.06897999999999982,3,67,12
4.324087159335614,0.03526899999999955,0.05792599999999837,3,68,16
2.3591115683317185,0.0341409999999982,0.0704199999999986,3,69,15
5.083261996507645,0.026785999999997756,0.0677150000000033,3,70,15
2.2117382258176805,0.028513000000000233,0.06301600000000107,3,71,14
3.2533931478857996,0.027308999999998917,0.05793200000000098,3,72,15
3.2828885108232497,0.030280000000001195,0.07749199999999945,3,73,14
2.58012298643589,0.03246299999999991,0.07529300000000205,3,74,13
3.121294742077589,0.03949400000000125,0.06652799999999814,3,75,13
3.1028751105070116,0.028769999999997964,0.059476000000000084,3,76,13
4.779725853353739,0.02654099999999815,0.0569500000000005,3,77,11
0.7638992730528116,0.03097100000000097,0.07345400000000168,3,78,11
2.2890038352459667,0.049541999999998865,0.0917570000000012,3,79,12
4.787326633930206,0.033402000000002374,0.08057699999999812,3,80,11
4.666222653910518,0.04301200000000094,0.05538800000000066,3,81,13
2.0697808258235453,0.029859000000001856,0.057554000000003214,3,82,14
3.030674985796213,0.032935000000001935,0.05783299999999869,3,83,12
1.0514249503612518,0.029850999999997185,0.060164999999997804,3,84,10
3.074067677743733,0.03304500000000132,0.07242500000000263,3,85,14
1.1890804141759872,0.03614500000000476,0.051968000000002235,3,86,14
3.8249613121151924,0.0333570000000023,0.05239599999999456,3,87,11
3.160078740119934,0.03365000000000151,0.07126399999999933,3,88,14
3.904633881151676,0.029447999999995034,0.06698300000000046,3,89,11
4.254975657444447,0.03609199999999646,0.0776260000000022,3,90,11
1.3711576908826828,0.04195100000000451,0.09006500000000273,3,91,13
1.2804935067892074,0.03565100000000143,0.061192999999995834,3,92,12
5.5740817992948,0.0381229999999988,0.08552699999999902,3,93,12
1.258514392375946,0.040081999999998175,0.0857949999999974,3,94,14
1.2979438442736864,0.042375999999997305,0.0817170000000047,3,95,11
4.125037516653538,0.030646000000004392,0.06239200000000267,3,96,12
0.3703176572918892,0.03202200000000488,0.06696499999999617,3,97,12
2.368802320957184,0.028291000000002953,0.06510800000000216,3,98,17
1.1356115013360977,0.030558999999996672,0.06517900000000054,3,99,13
1.9114014346152544,0.03405599999999964,0.05978199999999845,3,100,14
2.9152593038976193,0.031067000000000178,0.05815999999999377,3,101,11
2.924262547586113,0.02832300000000032,0.051560999999999524,3,102,9
2.261206531804055,0.03313999999999595,0.07888399999999507,3,103,16
