Loss,TrainTime,BackPropTime,K,Iter,Nodes
8.437662981772446,8.797997,40.134861,-1,1,327
8.290295965171419,8.216966,36.945855,-1,2,333
8.069245369670913,9.383229,41.30261399999999,-1,3,335
8.25345416712726,10.320354000000009,42.61922999999999,-1,4,329
8.069245384931447,10.677998000000002,50.50368900000001,-1,5,352
8.050824446825311,16.02597499999996,67.161564,-1,6,348
8.12450801807444,17.02908500000001,70.94865299999998,-1,7,388
8.566609106040211,17.193052999999964,63.14184300000005,-1,8,369
8.198191503478913,16.562921999999958,66.44945299999995,-1,9,363
8.511346530124662,14.621413999999959,67.64268700000002,-1,10,373
8.253454205281217,14.990079000000037,55.633080000000064,-1,11,391
8.290295959433656,14.40551199999993,65.12085499999989,-1,12,372
8.345558546788059,18.796785,75.11779899999999,-1,13,385
8.235033271000255,16.322767999999996,61.53280200000006,-1,14,398
8.271875057558413,20.470756000000165,47.665647000000035,-1,15,385
8.124508031413658,12.742118000000119,52.79999399999997,-1,16,382
8.382400342909154,17.413528999999926,75.46699400000011,-1,17,394
8.27187507473852,15.218033999999989,72.51413700000012,-1,18,386
8.36397945438535,17.232876999999917,70.38427100000013,-1,19,399
7.977141005277634,13.073393000000124,50.86925700000006,-1,20,399
8.529767390032998,13.645506999999952,64.38161799999989,-1,21,387
8.474504697777913,17.45637899999997,83.620451,-1,22,375
8.27187502132228,20.05865700000004,72.37392,-1,23,408
8.474504720662605,25.629397000000154,113.450378,-1,24,420
8.382400321931812,16.932986999999912,66.59130199999981,-1,25,397
8.345558579207747,18.431052000000136,64.1471160000001,-1,26,405
8.179770656930748,19.855848999999807,89.27888500000017,-1,27,408
8.05082453074865,17.454709000000094,62.41656400000011,-1,28,400
8.308716811719583,13.018977000000177,56.16107000000011,-1,29,412
8.142928885606933,17.733856999999716,73.24799799999982,-1,30,397
8.179770643581055,20.019368000000213,87.97010099999989,-1,31,399
8.14292887415411,16.98560099999986,74.67796300000009,-1,32,393
8.216612411055248,14.63888199999974,52.79040499999974,-1,33,394
8.23503330723464,16.116653999999926,66.97865000000002,-1,34,425
8.456083898890764,14.89334800000006,38.42403800000011,-1,35,412
8.345558554436662,20.499089000000367,85.08770400000003,-1,36,394
8.34555857731437,12.684621000000334,52.54220299999997,-1,37,397
8.437663004655391,12.39864099999977,46.597995999999966,-1,38,425
8.327137658278225,17.900564999999915,55.31865599999992,-1,39,411
8.271875030857277,19.346164000000044,95.42362599999979,-1,40,421
8.327137698329054,13.818629000000328,56.396506000000045,-1,41,413
8.290295911767403,14.853697000000011,61.39870000000019,-1,42,423
8.308716815529042,18.083808999999746,81.55672499999991,-1,43,391
8.308716834619991,15.433088000000225,71.59419400000024,-1,44,397
8.382400304765673,19.936925999999858,97.41582100000005,-1,45,404
8.456083866467583,16.146068000000014,55.83607200000006,-1,46,409
8.23503328434995,15.953700000000026,69.43304099999978,-1,47,409
8.069245371578262,14.925735000000259,63.25026800000023,-1,48,413
8.235033251928515,16.847263000000112,77.16236299999991,-1,49,410
8.382400360078783,13.492517000000134,56.90954099999999,-1,50,417
8.08766626011429,14.596656000000166,72.35581200000024,-1,51,404
8.179770664553159,14.215212000000065,45.505739000000176,-1,52,423
8.327137698334292,16.299670000000333,71.79024500000014,-1,53,416
8.106087140999968,17.769843999999466,59.50685499999963,-1,54,404
8.492925685461145,12.69098699999995,50.422239999999874,-1,55,412
8.069245333431288,20.40106900000046,86.17397900000014,-1,56,409
8.382400344821741,15.938090999999986,70.35409399999935,-1,57,426
8.179770660740207,15.912104,75.22522000000026,-1,58,409
8.179770668371347,18.52245099999982,73.42043099999955,-1,59,421
8.345558588765446,20.680757999999514,83.28309300000001,-1,60,415
8.419242131397361,17.544534999999996,67.24064199999975,-1,61,422
8.327137723128079,21.895803000000342,89.97701499999948,-1,62,431
8.400821210450376,23.91533100000015,80.35901300000023,-1,63,417
8.23503329386923,16.401254999999765,52.72692199999983,-1,64,417
8.23503330150561,14.875562000000173,55.69851500000004,-1,65,431
8.106087160066469,18.75062799999978,53.23414200000025,-1,66,418
8.142928858916274,16.847937999999886,65.20103999999992,-1,67,398
8.345558583031176,11.609172000000399,44.44362100000035,-1,68,425
8.327137696425197,13.94394100000045,48.76597700000002,-1,69,415
8.12450804668467,15.607668999999987,56.614298999999846,-1,70,402
8.161349760775803,14.747145000000273,52.166871000000356,-1,71,428
8.603450873545837,12.462028000000828,41.93754499999977,-1,72,418
8.345558602104662,13.064570999999887,58.583089000000655,-1,73,445
