Loss,TrainTime,BackPropTime,K,Iter,Nodes
8.290295936545473,36.85117999999999,70.04512600000001,-1,1,605
8.161349762697123,43.372962,63.91445399999998,-1,2,636
8.271875057570636,33.73370699999998,66.05199399999998,-1,3,689
8.290295932743,46.14633900000001,94.89399199999997,-1,4,633
7.977140930899768,49.48783400000002,103.68412599999999,-1,5,655
8.253454176683212,39.73078399999997,82.42348000000004,-1,6,689
8.290295976601541,34.082022999999936,61.714725000000044,-1,7,732
8.16134977984929,32.55721100000005,66.32526699999994,-1,8,711
8.327137667797507,44.059950999999955,67.3796299999999,-1,9,735
8.327137723131571,40.22358899999995,61.17345399999999,-1,10,707
8.124507983747405,39.476974000000155,76.352754,-1,11,721
8.345558598293458,42.63511400000016,72.0363319999999,-1,12,756
8.161349755060742,50.325593000000026,113.03042400000004,-1,13,742
8.400821250504698,42.22663499999999,83.16741300000012,-1,14,756
8.253454151871964,33.37121699999989,49.09278600000016,-1,15,748
8.382400340987836,40.911301000000094,78.98484400000007,-1,16,769
8.235033324393793,48.57121300000017,86.21402699999999,-1,17,764
8.363979484908166,36.69712799999979,72.43454800000018,-1,18,781
8.400821218071039,50.82848700000022,98.36905400000023,-1,19,750
8.437663019903702,43.21198800000002,84.01678700000002,-1,20,770
8.456083851214032,44.10193300000037,85.26958399999967,-1,21,800
8.179770639769849,44.254803000000265,83.66434000000027,-1,22,773
8.16134974170057,37.700346999999965,73.60198900000023,-1,23,801
8.216612405362888,49.16403199999968,93.68888800000013,-1,24,789
8.308716823158436,44.26097699999991,86.49983900000007,-1,25,789
8.566609167066636,39.72116099999994,80.42335400000002,-1,26,780
8.216612411060487,35.79019500000004,50.750669000000016,-1,27,788
8.198191547340945,45.76831600000014,82.03688399999919,-1,28,801
8.511346488152514,51.17509299999983,77.4511480000001,-1,29,811
8.308716830796563,38.23347199999989,82.8647289999999,-1,30,817
8.363979368558153,52.410703999999896,117.17826700000023,-1,31,782
8.474504743543802,43.00704400000086,69.87552899999991,-1,32,809
8.529767403382692,48.96952300000066,97.39204399999926,-1,33,810
8.345558562038118,44.93786900000032,92.13952599999993,-1,34,828
8.345558544891189,58.6356880000003,124.88944699999956,-1,35,802
8.050824507874436,34.94396299999971,66.63577900000018,-1,36,828
8.069245392562589,49.34474600000067,97.19237500000054,-1,37,804
8.2534541804787,49.88365900000008,101.48791700000038,-1,38,803
