Loss,TrainTime,BackPropTime,K,Iter,Nodes
8.34555861164315,40.253393,79.086028,-1,1,665
8.363979462004266,45.94431700000001,95.131585,-1,2,633
8.087666250567068,45.70477199999999,87.05092000000002,-1,3,648
8.363979496348765,39.728274,77.49031299999996,-1,4,735
8.198191568337498,44.05377899999996,91.31364299999996,-1,5,690
8.345558590662316,48.72186600000009,92.42890599999998,-1,6,693
8.06924539255735,35.738909000000035,72.41281200000003,-1,7,740
8.327137686879723,44.015098999999964,86.37982900000009,-1,8,726
8.52976738431095,33.83566800000017,62.615972000000056,-1,9,746
8.161349755060742,42.66777400000001,84.44917700000019,-1,10,738
8.23503331295494,57.880871999999954,127.46367099999998,-1,11,743
8.327137686876231,50.65913599999999,116.8923719999998,-1,12,728
8.437663046624046,35.88277100000005,69.20813099999987,-1,13,794
8.235033312953194,41.733833000000004,83.98781899999994,-1,14,769
8.27187509381026,37.69737999999984,71.73473799999988,-1,15,763
8.253454188116827,40.80340399999977,82.09783900000002,-1,16,771
8.124508008535951,39.092803,78.62181599999985,-1,17,775
8.437662974132575,43.91516600000023,90.39046800000006,-1,18,764
8.345558586833649,34.87096199999996,70.331455,-1,19,801
8.106087139083888,42.376486000000114,82.39000600000008,-1,20,795
8.382400323823443,57.263038999999935,126.90016500000002,-1,21,754
8.327137715507416,47.90239200000042,93.10776899999973,-1,22,822
8.290295946089202,45.224678999999924,88.60742900000014,-1,23,805
8.308716802181094,48.4906960000003,102.06462099999999,-1,24,792
8.363979452483239,35.262639000000036,67.23782099999971,-1,25,797
8.216612399633858,46.696230000000014,100.72716600000012,-1,26,794
8.271875078532263,40.21639499999992,74.07978000000003,-1,27,827
8.492925637793146,44.45182299999988,93.85467999999992,-1,28,824
8.400821261940058,40.323589000000084,85.34816500000034,-1,29,796
8.327137732664822,40.66644499999984,68.77820699999984,-1,30,803
