Loss,TrainTime,BackPropTime,K,Iter,Nodes
8.142928858926753,6.7812909999999995,33.677608000000006,-1,1,184
8.0324036002527,5.578361000000001,28.441132999999994,-1,2,165
8.253454140454066,5.692025000000001,23.677952999999988,-1,3,168
8.106087097130949,6.105674999999991,25.39348199999999,-1,4,185
8.253454247244633,5.813312999999994,22.622514999999993,-1,5,190
8.142928927563364,5.215662000000009,21.848837000000003,-1,6,198
8.290295928917825,5.849572999999992,27.18454,-1,7,194
8.106087070410606,8.541573,40.44961000000001,-1,8,184
8.032403607913526,7.103677000000005,28.37706400000002,-1,9,192
8.36397939910018,6.572508999999968,28.03165899999999,-1,10,178
8.327137713584351,6.586232999999993,24.891952000000003,-1,11,189
8.216612420602468,7.282614000000024,28.003524999999968,-1,12,192
8.327137667800999,6.916724999999985,28.826329999999984,-1,13,191
8.548188280485105,6.203824999999995,24.79054100000002,-1,14,197
8.179770632152678,8.909825999999953,31.585950000000025,-1,15,191
8.400821218071039,6.1503739999999425,26.09337199999993,-1,16,182
8.290295951802516,7.32049799999993,32.17112099999997,-1,17,203
8.511346476720647,8.549887000000012,37.3814789999999,-1,18,204
8.621871804010356,6.941033999999945,27.52398699999992,-1,19,208
8.142928881800966,6.695551999999907,30.325463000000013,-1,20,206
8.43766297222348,5.7175379999999905,22.18777799999998,-1,21,194
8.32713768307725,8.95484799999997,41.400172999999995,-1,22,194
8.327137683066772,6.129411000000005,21.773716000000036,-1,23,215
8.327137656370876,7.0845090000000255,31.115272000000004,-1,24,181
8.290295947977341,7.019653999999946,23.491871999999944,-1,25,210
8.25345418621297,7.266501000000062,27.379605999999967,-1,26,214
8.2534541328107,8.937894000000028,36.418648000000076,-1,27,212
8.36397943721572,7.685040000000072,30.33813199999986,-1,28,199
8.548188242317178,7.155213999999887,29.732001999999966,-1,29,204
8.069245377296815,7.949900000000071,30.759630000000016,-1,30,205
8.216612390109338,8.459477000000106,34.86613800000009,-1,31,195
7.848194753214019,7.414049999999861,26.738086000000067,-1,32,208
8.032403573574266,7.0335479999998824,25.89134899999999,-1,33,205
8.437662956975167,7.914760000000115,31.770217000000002,-1,34,203
8.179770647390512,7.999359999999797,31.53842899999995,-1,35,178
8.511346476720647,7.667983999999933,32.80870199999981,-1,36,190
8.179770635949913,7.918963000000076,31.959374000000025,-1,37,194
8.253454163328279,7.785272999999961,33.88222100000007,-1,38,189
8.327137625853299,7.529590999999982,31.675263000000086,-1,39,205
8.437662995132618,7.836146999999983,34.89761500000009,-1,40,209
8.290295932739507,6.945169999999962,26.074299999999994,-1,41,203
7.995561888075899,6.000046999999995,22.797775999999885,-1,42,210
7.921878276770702,7.644567999999936,33.88032300000009,-1,43,192
8.290296009033453,6.329535000000078,26.910356999999976,-1,44,204
8.06924530863925,8.311568999999963,37.73770600000012,-1,45,191
8.179770624509315,9.50953299999992,38.38108800000009,-1,46,211
8.142928912308067,7.14405099999999,30.271416000000045,-1,47,221
8.142928847451229,7.496722000000091,32.32350100000008,-1,48,207
8.585030057515251,6.2412389999999505,20.85114199999998,-1,49,194
8.363979433404515,7.921355999999832,33.63083599999982,-1,50,205
8.437662956957706,7.85021299999994,30.280081999999993,-1,51,199
8.06924532771972,11.698879000000034,49.214178000000175,-1,52,201
8.142928874178557,7.811373000000003,32.295772999999826,-1,53,209
8.179770685530501,7.876737000000048,28.99330000000009,-1,54,214
8.43766292645759,8.644626000000244,37.48891500000036,-1,55,210
8.290295959424926,5.426715999999942,22.31141600000001,-1,56,210
8.40082123716548,5.617963000000145,23.6245100000001,-1,57,202
8.142928877979283,6.099689000000126,23.018919000000096,-1,58,188
8.25345421673404,5.141360999999961,20.729621999999836,-1,59,203
8.290295967071783,10.131104999999934,29.41813200000024,-1,60,197
8.179770651229656,5.858146999999917,27.937779999999748,-1,61,211
8.17977068174025,5.973543999999947,19.281858000000284,-1,62,197
8.216612382465973,5.128791999999976,21.58756799999992,-1,63,202
8.658713512407383,5.616316000000097,22.81637200000023,-1,64,205
8.142928847482661,5.502198000000135,26.762764999999945,-1,65,209
8.36397945629619,6.04698099999996,24.608013000000028,-1,66,206
8.25345414426527,5.5547740000001795,27.390460000000076,-1,67,200
8.548188269023552,6.054047999999966,30.13126599999987,-1,68,202
7.848194810427493,5.401360999999724,21.636117000000013,-1,69,208
8.142928866521222,6.1356479999999465,33.16864200000009,-1,70,199
8.142928900881438,5.6084789999999884,27.91745499999979,-1,71,199
8.25345414804155,4.9713150000002315,25.777078999999958,-1,72,207
8.695555277993437,5.75447800000029,29.306664000000183,-1,73,204
8.400821218088502,4.301040000000285,20.276474000000235,-1,74,207
8.032403543049702,5.410649999999805,18.191157999999632,-1,75,203
7.99556178508955,4.57621300000028,22.942517000000407,-1,76,198
8.21661235959176,5.14674100000002,27.157320999999683,-1,77,205
8.29029595943191,4.9724819999996726,20.858797000000322,-1,78,199
8.32713768307725,5.458140000000185,25.81924600000002,-1,79,211
8.40082121809898,4.598224999999729,21.76323400000001,-1,80,208
8.511346568266395,5.587324000000081,21.378858000000037,-1,81,215
8.400821244780905,4.537183999999797,19.919870000000174,-1,82,201
8.106087104742882,4.916889000000083,21.390633999999864,-1,83,222
8.511346461454872,5.0018810000001395,24.079517000000124,-1,84,209
8.327137625863775,5.127561000000242,22.091145000000324,-1,85,202
8.253454151880694,4.567230000000109,24.02717500000017,-1,86,212
8.51134653773834,5.285939999999755,24.5713039999996,-1,87,194
8.106087135253475,3.7871009999998932,17.339004999999815,-1,88,210
8.511346537773264,5.989308000000165,24.165987999999743,-1,89,217
8.253454197650077,5.330026999999973,25.116891000000123,-1,90,197
8.363979494418716,4.132799999999861,18.43395499999997,-1,91,209
8.290295898417709,6.185797999999977,26.658588000000236,-1,92,207
8.621871746814344,5.379265000000032,27.117627999999968,-1,93,208
7.92187829966587,4.968654999999671,23.628582999999708,-1,94,214
8.400821252417286,3.993866000000253,19.507258000000093,-1,95,209
8.03240359645197,4.916795000000093,22.04851000000008,-1,96,211
8.437663018003338,5.534679000000324,25.007697000000007,-1,97,208
8.142928889426868,3.872339000000011,15.602085999999872,-1,98,214
8.179770685537486,5.56231200000002,21.242055000000164,-1,99,207
8.47450474545639,4.788835999999719,20.880497000000105,-1,100,207
8.585030004102505,5.109134000000267,21.315410000000156,-1,101,198
7.9955618232330306,5.518093000000135,27.8384030000002,-1,102,209
8.437662945531075,5.244289000000208,22.047553000000335,-1,103,218
8.106087120026118,5.236639000000196,19.405911000000287,-1,104,210
8.69555528562283,5.367083000000093,23.52190699999983,-1,105,215
8.695555339028592,4.735643999999866,21.55210199999965,-1,106,205
8.21661240155343,4.774337000000287,21.99269200000026,-1,107,203
8.032403600280638,5.543162999999822,24.817375000000084,-1,108,209
7.958720046188915,5.856561000000056,26.901470000000245,-1,109,212
8.474504699680024,4.38081800000009,19.574528999999984,-1,110,217
8.36397943339753,5.747504999999819,18.03428699999995,-1,111,226
8.511346503423526,5.437156999999843,19.183516999999938,-1,112,208
8.216612363409949,6.238027000000329,31.15888700000005,-1,113,213
8.400821229515131,4.954551999999694,24.550869000000148,-1,114,211
8.363979395261035,6.314691999999923,34.7951750000002,-1,115,211
8.21661243204656,6.343731999999818,27.521100000000388,-1,116,208
8.585030042252969,6.688519000000269,26.189844999999877,-1,117,216
8.106087142893346,4.354188000000249,21.617682999999943,-1,118,210
8.327137702150736,7.737447000000429,31.956662000000506,-1,119,212
8.363979399075731,5.9624030000004495,31.814706000000115,-1,120,208
8.290295959442389,5.72209599999951,25.009759000000486,-1,121,206
8.253454212912358,5.92953099999977,25.712848000000122,-1,122,216
8.585030030801892,5.472283000000061,23.570982999999615,-1,123,210
8.29029590604012,5.891853000000083,20.1928510000007,-1,124,206
8.327137629657518,7.154322999999749,39.349255000000085,-1,125,208
8.437663002755027,9.795554999999695,33.031427000000804,-1,126,216
