Branching Factor,Num Examples,Accuracy,Training Time (s),Test Time (s)
100,1,0.1151,0.000270843505859375,1.2954468727111816
100,1,0.175,0.00022602081298828125,1.2023499011993408
100,1,0.1407,0.00022602081298828125,1.2114880084991455
100,1,0.1078,0.0002269744873046875,1.3837699890136719
100,1,0.1709,0.00021195411682128906,1.2639851570129395
100,1,0.1435,0.0002238750457763672,1.1678309440612793
100,1,0.1468,0.00021886825561523438,1.3516020774841309
100,1,0.1497,0.00020384788513183594,1.3465681076049805
100,1,0.1847,0.00022292137145996094,1.3058640956878662
100,1,0.1925,0.00024199485778808594,1.2508909702301025
100,10,0.2902,0.0019488334655761719,3.310606002807617
100,10,0.4043,0.0027098655700683594,3.1805830001831055
100,10,0.2845,0.002949953079223633,3.864047050476074
100,10,0.2608,0.0022749900817871094,3.3518340587615967
100,10,0.4032,0.0019769668579101562,3.328460931777954
100,10,0.3572,0.0019240379333496094,3.899693012237549
100,10,0.2713,0.0019409656524658203,2.645916223526001
100,10,0.2958,0.0022830963134765625,3.1722300052642822
100,10,0.3701,0.0022008419036865234,3.58270001411438
100,10,0.298,0.0019040107727050781,3.7296462059020996
100,100,0.5567,0.04834699630737305,6.528251886367798
100,100,0.5117,0.04861903190612793,6.690629005432129
100,100,0.5365,0.05007481575012207,7.850683927536011
100,100,0.5557,0.05461001396179199,9.237410068511963
100,100,0.5015,0.04953885078430176,7.038439035415649
100,100,0.5582,0.06428098678588867,8.621849060058594
100,100,0.5736,0.06291508674621582,7.8673670291900635
100,100,0.5398,0.06097984313964844,7.939815044403076
100,100,0.5643,0.047605037689208984,6.5990989208221436
100,100,0.5718,0.05448102951049805,7.5047149658203125
100,1000,0.7066,0.9573409557342529,13.471102952957153
100,1000,0.7292,1.1014199256896973,15.450023174285889
100,1000,0.7449,1.0611279010772705,14.711764097213745
100,1000,0.7299,1.0470349788665771,13.776408910751343
100,1000,0.7109,1.0933959484100342,14.31150197982788
100,1000,0.71,0.8398768901824951,11.751447916030884
100,1000,0.7083,0.978236198425293,13.004399061203003
100,1000,0.7279,1.0200130939483643,13.50826096534729
100,1000,0.7305,1.048691987991333,14.267277956008911
100,1000,0.7064,0.9861419200897217,13.886017084121704
100,10000,0.8282,20.72177505493164,26.606374979019165
100,10000,0.8363,19.952046155929565,25.42614483833313
100,10000,0.84,20.663697004318237,27.33572006225586
100,10000,0.8416,15.649097919464111,20.360290050506592
100,10000,0.8103,20.3799831867218,26.446257829666138
100,10000,0.8294,15.64427900314331,20.148637056350708
100,10000,0.8372,24.78661799430847,34.33782196044922
100,10000,0.8371,18.085119009017944,23.57093906402588
100,10000,0.8346,16.49439311027527,21.138120889663696
100,10000,0.814,18.857427835464478,26.381808042526245
100,20000,0.8576,60.591809034347534,39.220837116241455
100,20000,0.855,45.232337951660156,28.946213960647583
100,20000,0.8442,40.67954993247986,25.699007987976074
100,20000,0.8453,39.72435212135315,25.218425989151
100,20000,0.8543,42.93485999107361,27.76361894607544
100,20000,0.847,44.23799395561218,29.01028299331665
100,20000,0.855,42.49346899986267,28.250055074691772
100,20000,0.8343,43.00368404388428,28.10675883293152
100,20000,0.8492,44.26405596733093,28.181329011917114
100,20000,0.842,49.29826498031616,31.85585308074951
100,30000,0.8556,68.5037682056427,29.176022052764893
100,30000,0.8591,72.34261393547058,32.72329092025757
100,30000,0.8602,77.02442002296448,33.13860297203064
100,30000,0.8509,74.9935290813446,33.306010007858276
100,30000,0.8647,73.60242295265198,31.12893319129944
100,30000,0.8544,63.54066610336304,27.25989317893982
100,30000,0.8702,78.97721791267395,34.555651903152466
100,30000,0.8592,60.387229919433594,25.95273208618164
100,30000,0.8632,78.1888039112091,34.48028612136841
100,30000,0.8544,66.29929184913635,29.317946910858154
100,40000,0.8715,154.65595602989197,50.898430824279785
100,40000,0.8616,98.23346590995789,31.999330043792725
100,40000,0.8761,111.68023085594177,35.45368814468384
100,40000,0.8609,111.9540741443634,37.99399781227112
100,40000,0.8651,116.46104001998901,39.66632890701294
100,40000,0.8718,110.7694890499115,35.83354187011719
100,40000,0.8765,87.63564205169678,27.786104917526245
100,40000,0.8733,98.7182240486145,32.08224296569824
100,40000,0.8677,96.44042611122131,30.991934061050415
100,40000,0.8747,107.28150701522827,34.63286900520325
100,50000,0.8794,145.97128200531006,39.01658606529236
100,50000,0.8758,140.04214215278625,35.39073300361633
100,50000,0.8828,137.79027605056763,35.446572065353394
100,50000,0.8711,125.83904790878296,32.36745309829712
100,50000,0.8797,128.70651507377625,34.10815405845642
100,50000,0.875,138.18608212471008,36.31444811820984
100,50000,0.877,135.7841739654541,34.80659604072571
100,50000,0.8693,117.0124261379242,30.22579789161682
100,50000,0.8814,132.65528512001038,35.474514961242676
100,50000,0.8651,124.90114402770996,32.75608801841736
100,60000,0.8762,138.4735391139984,29.3489408493042
100,60000,0.8789,188.34921598434448,40.063151836395264
100,60000,0.8848,171.0132827758789,38.134488105773926
100,60000,0.8734,183.93692302703857,39.82393789291382
100,60000,0.8877,220.41264581680298,49.32520318031311
100,60000,0.8723,140.23925304412842,30.25396203994751
100,60000,0.8733,145.18918204307556,31.19745898246765
100,60000,0.8835,157.88747000694275,33.30396795272827
100,60000,0.8831,150.16195702552795,32.33375000953674
100,60000,0.882,153.69377994537354,33.3226900100708
