Branching Factor,Num Examples,Accuracy,Training Time (s),Test Time (s)
3,1,0.1151,0.0002689361572265625,1.379106044769287
3,1,0.175,0.0002238750457763672,1.1802291870117188
3,1,0.1407,0.0001881122589111328,1.2512001991271973
3,1,0.1078,0.000247955322265625,1.3770701885223389
3,1,0.1709,0.00020599365234375,1.3477120399475098
3,1,0.1435,0.0001800060272216797,1.1668579578399658
3,1,0.1468,0.00030112266540527344,1.476261854171753
3,1,0.1497,0.00018405914306640625,1.3924849033355713
3,1,0.1847,0.00018787384033203125,1.3337900638580322
3,1,0.1925,0.00019693374633789062,1.2693209648132324
3,10,0.2739,0.002310037612915039,2.902622938156128
3,10,0.3955,0.002691030502319336,3.2530901432037354
3,10,0.2845,0.0029020309448242188,3.8093879222869873
3,10,0.2456,0.0020351409912109375,3.5218660831451416
3,10,0.3425,0.002246856689453125,3.435473918914795
3,10,0.3312,0.0022001266479492188,3.3366141319274902
3,10,0.2713,0.0021941661834716797,2.6983389854431152
3,10,0.2418,0.002167940139770508,2.504467010498047
3,10,0.2401,0.0020689964294433594,3.0167500972747803
3,10,0.1857,0.0020329952239990234,3.600977897644043
3,100,0.4806,0.04550290107727051,5.586587905883789
3,100,0.4817,0.04358100891113281,5.689718008041382
3,100,0.5094,0.04400181770324707,5.962151050567627
3,100,0.4561,0.04165792465209961,5.570509910583496
3,100,0.4504,0.04970908164978027,5.900860071182251
3,100,0.4766,0.0572819709777832,6.22350001335144
3,100,0.5131,0.052320003509521484,6.438041925430298
3,100,0.4283,0.053785085678100586,7.1817591190338135
3,100,0.4729,0.0506129264831543,8.545568943023682
3,100,0.4906,0.051786184310913086,9.71549105644226
3,1000,0.602,0.7051498889923096,12.215090036392212
3,1000,0.5935,0.7950928211212158,12.924880981445312
3,1000,0.6404,0.7258040904998779,12.78341794013977
3,1000,0.6323,0.7243390083312988,13.065939903259277
3,1000,0.6097,0.8406131267547607,13.111207008361816
3,1000,0.6373,0.7609298229217529,13.06471300125122
3,1000,0.6461,0.7302501201629639,12.932517051696777
3,1000,0.6555,0.7570798397064209,12.317665100097656
3,1000,0.6332,0.7081611156463623,8.434331893920898
3,1000,0.6384,0.7248189449310303,8.3683340549469
3,10000,0.7429,10.799596071243286,11.422683000564575
3,10000,0.7505,9.901962995529175,11.35686707496643
3,10000,0.7631,10.301027059555054,11.577150106430054
3,10000,0.7631,10.600560188293457,13.165267944335938
3,10000,0.7477,9.919667959213257,11.671422004699707
3,10000,0.7589,10.520478010177612,11.883800983428955
3,10000,0.7485,11.070986032485962,12.358131885528564
3,10000,0.7601,10.32474684715271,11.536432027816772
3,10000,0.755,10.001719951629639,11.795116186141968
3,10000,0.7539,9.750486850738525,11.284293174743652
3,20000,0.7787,22.454717874526978,12.537452936172485
3,20000,0.7805,22.630720138549805,12.643775939941406
3,20000,0.7741,21.89752697944641,12.410758018493652
3,20000,0.774,21.3385968208313,14.678110837936401
3,20000,0.7807,23.322873830795288,14.765780925750732
3,20000,0.787,22.364777088165283,13.819826126098633
3,20000,0.7717,21.494982957839966,12.03040885925293
3,20000,0.7873,22.227790117263794,12.483694076538086
3,20000,0.7985,22.68753218650818,12.516664981842041
3,20000,0.7778,23.10116219520569,12.79138708114624
3,30000,0.794,34.67928409576416,12.446106195449829
3,30000,0.7978,33.80687999725342,12.620875835418701
3,30000,0.7973,35.51156306266785,12.922383069992065
3,30000,0.8056,33.34642004966736,14.048644065856934
3,30000,0.8135,35.407150983810425,14.882895946502686
3,30000,0.8025,36.40152096748352,14.134650945663452
3,30000,0.8016,35.240939140319824,12.73019003868103
3,30000,0.8124,33.447798013687134,12.58521294593811
3,30000,0.7982,32.79827690124512,12.74319314956665
3,30000,0.8012,36.27756881713867,13.516509056091309
3,40000,0.8097,45.58251595497131,14.799861907958984
3,40000,0.8058,48.7812020778656,13.235728025436401
3,40000,0.8135,45.8743360042572,12.94469404220581
3,40000,0.8082,46.448095083236694,13.636647939682007
3,40000,0.8087,49.52328395843506,14.942655801773071
3,40000,0.8071,48.61380100250244,14.92489504814148
3,40000,0.8094,49.45755910873413,14.843502044677734
3,40000,0.812,49.799439907073975,14.917067050933838
3,40000,0.8111,47.84573483467102,14.89512586593628
3,40000,0.8112,51.25827097892761,14.960490942001343
3,50000,0.8319,59.51371884346008,13.567188024520874
3,50000,0.8221,61.868003845214844,13.315191984176636
3,50000,0.8141,61.86599516868591,13.413347959518433
3,50000,0.8048,56.99577498435974,14.12584900856018
3,50000,0.8184,63.92131209373474,13.826448202133179
3,50000,0.8146,59.60044312477112,12.975863933563232
3,50000,0.8153,58.07568907737732,13.037784814834595
3,50000,0.8151,62.10438299179077,14.164703845977783
3,50000,0.8281,63.59749102592468,14.827426195144653
3,50000,0.8151,60.99634313583374,14.906285047531128
3,60000,0.8223,78.5023500919342,14.007751941680908
3,60000,0.8208,73.74876189231873,14.086481809616089
3,60000,0.8156,79.14303684234619,14.852649927139282
3,60000,0.8233,78.30355095863342,14.942368030548096
3,60000,0.8198,73.68144083023071,14.677173852920532
3,60000,0.818,74.41276788711548,13.441863059997559
3,60000,0.8256,75.44898796081543,13.23090386390686
3,60000,0.8344,80.76326394081116,14.44615387916565
3,60000,0.8174,74.42476892471313,13.805438041687012
3,60000,0.8281,74.17266702651978,13.613420963287354
